congress,chamber,icpsr,state_abbrev,party_code,bioname,nominate_dim1
107,House,29919,MA,100,"CAPUANO, Michael Everett",-0.58
107,House,2605,MI,100,"DINGELL, John David, Jr.",-0.448
107,House,10713,MI,100,"CONYERS, John, Jr.",-0.658
107,House,14407,MI,100,"BONIOR, David Edward",-0.547
107,House,14430,MI,100,"KILDEE, Dale Edward",-0.385
107,House,15033,MI,100,"LEVIN, Sander Martin",-0.379
107,House,15446,MI,200,"UPTON, Frederick Stephen",0.32
107,House,20120,MI,200,"ROGERS, Mike",0.4
107,House,29124,MI,200,"CAMP, David Lee",0.385
107,House,29360,MI,100,"STUPAK, Bart T.",-0.396
107,House,29361,MI,200,"HOEKSTRA, Peter",0.516
107,House,29362,MI,200,"EHLERS, Vernon James",0.316
107,House,29363,MI,100,"BARCIA, James A.",-0.184
107,House,29364,MI,200,"SMITH, Nick H.",0.505
107,House,29365,MI,200,"KNOLLENBERG, Joseph",0.366
107,House,29531,MI,100,"RIVERS, Lynn Nancy",-0.383
107,House,29733,MI,100,"KILPATRICK, Carolyn Cheeks",-0.491
107,House,14265,MN,100,"OBERSTAR, James Louis",-0.553
107,House,14656,MN,100,"SABO, Martin Olav",-0.516
107,House,20121,MN,200,"KENNEDY, Mark",0.409
107,House,20122,MN,100,"MCCOLLUM, Betty",-0.419
107,House,29126,MN,200,"RAMSTAD, James (Jim)",0.316
107,House,29127,MN,100,"PETERSON, Collin Clark",-0.148
107,House,29532,MN,200,"GUTKNECHT, Gilbert W.",0.552
107,House,29533,MN,100,"LUTHER, William Paul",-0.306
107,House,15637,MS,100,"TAYLOR, Gary Eugene (Gene)",-0.045
107,House,29368,MS,100,"THOMPSON, Bennie",-0.519
107,House,29534,MS,200,"WICKER, Roger F.",0.378
107,House,29734,MS,200,"PICKERING, Charles W. (Chip), Jr.",0.342
107,House,29920,MS,100,"SHOWS, Clifford Ronald",-0.092
107,House,14421,MO,100,"GEPHARDT, Richard Andrew",-0.416
107,House,14451,MO,100,"SKELTON, Isaac Newton, IV (Ike)",-0.172
107,House,20123,MO,200,"AKIN, W. Todd",0.612
107,House,20124,MO,200,"GRAVES, Samuel",0.449
107,House,20147,MO,100,"CLAY, William Lacy, Jr.",-0.481
107,House,29535,MO,100,"McCARTHY, Karen",-0.344
107,House,29735,MO,200,"BLUNT, Roy",0.398
107,House,29736,MO,200,"EMERSON, Jo Ann",0.269
107,House,29737,MO,200,"HULSHOF, Kenny",0.363
107,House,20125,MT,200,"REHBERG, Denny",0.337
107,House,14605,NE,200,"BEREUTER, Douglas Kent",0.231
107,House,20126,NE,200,"OSBORNE, Thomas",0.299
107,House,29921,NE,200,"TERRY, Lee Raymond",0.426
107,House,29739,NV,200,"GIBBONS, James A.",0.484
107,House,29922,NV,100,"BERKLEY, Shelley",-0.302
107,House,29538,NH,200,"BASS, Charles Foster",0.331
107,House,29740,NH,200,"SUNUNU, John E.",0.473
107,House,14855,NJ,200,"ROUKEMA, Margaret Scafati",0.162
107,House,14863,NJ,200,"SMITH, Christopher Henry",0.184
107,House,15112,NJ,200,"SAXTON, Hugh James",0.238
107,House,15454,NJ,100,"PALLONE, Frank, Jr.",-0.402
107,House,15619,NJ,100,"PAYNE, Donald Milford",-0.592
107,House,20127,NJ,200,"FERGUSON, Michael",0.244
107,House,29132,NJ,100,"ANDREWS, Robert Ernest",-0.297
107,House,29373,NJ,100,"MENENDEZ, Robert",-0.366
107,House,29539,NJ,200,"LoBIONDO, Frank A.",0.211
107,House,29541,NJ,200,"FRELINGHUYSEN, Rodney P.",0.292
107,House,29741,NJ,100,"PASCRELL, William J., Jr.",-0.369
107,House,29742,NJ,100,"ROTHMAN, Steven",-0.352
107,House,29923,NJ,100,"HOLT, Rush",-0.463
107,House,14861,NM,200,"SKEEN, Joseph Richard",0.301
107,House,29779,NM,200,"WILSON, Heather",0.247
107,House,29924,NM,100,"UDALL, Thomas (Tom)",-0.453
107,House,13035,NY,100,"RANGEL, Charles B.",-0.514
107,House,14015,NY,200,"GILMAN, Benjamin Arthur",0.043
107,House,14248,NY,100,"LaFALCE, John Joseph",-0.357
107,House,15000,NY,100,"ACKERMAN, Gary Leonard",-0.429
107,House,15007,NY,200,"BOEHLERT, Sherwood Louis",0.103
107,House,15050,NY,100,"OWENS, Major Robert Odell",-0.569
107,House,15072,NY,100,"TOWNS, Edolphus",-0.519
107,House,15423,NY,200,"HOUGHTON, Amory, Jr.",0.154
107,House,15444,NY,100,"SLAUGHTER, Louise McIntosh",-0.465
107,House,15603,NY,100,"ENGEL, Eliot Lance",-0.408
107,House,15612,NY,100,"LOWEY, Nita M.",-0.389
107,House,15614,NY,100,"McNULTY, Michael Robert",-0.369
107,House,15630,NY,200,"WALSH, James T.",0.208
107,House,20128,NY,200,"GRUCCI, Jr., Felix J.",0.238
107,House,20129,NY,100,"ISRAEL, Steve",-0.334
107,House,29134,NY,100,"SERRANO, José E.",-0.491
107,House,29375,NY,200,"KING, Peter T.",0.259
107,House,29377,NY,100,"NADLER, Jerrold Lewis",-0.507
107,House,29378,NY,100,"VELÁZQUEZ, Nydia M.",-0.546
107,House,29379,NY,100,"MALONEY, Carolyn Bosher",-0.387
107,House,29380,NY,100,"HINCHEY, Maurice Dunlea",-0.575
107,House,29381,NY,200,"QUINN, John Francis (Jack)",0.198
107,House,29544,NY,200,"KELLY, Sue W.",0.231
107,House,29744,NY,100,"MCCARTHY, Carolyn",-0.294
107,House,29773,NY,200,"FOSSELLA, Vito John",0.426
107,House,29776,NY,100,"MEEKS, Gregory W.",-0.415
107,House,29925,NY,100,"CROWLEY, Joseph",-0.412
107,House,29926,NY,100,"WEINER, Anthony D.",-0.408
107,House,29927,NY,200,"SWEENEY, John E.",0.249
107,House,29928,NY,200,"REYNOLDS, Thomas M.",0.349
107,House,39316,NY,200,"McHUGH, John Michael",0.225
107,House,15092,NC,200,"COBLE, Howard",0.52
107,House,15402,NC,200,"BALLENGER, Cass",0.464
107,House,15438,NC,100,"PRICE, David Eugene",-0.343
107,House,29135,NC,200,"TAYLOR, Charles Hart",0.488
107,House,29382,NC,100,"CLAYTON, Eva M.",-0.459
107,House,29383,NC,100,"WATT, Melvin L.",-0.526
107,House,29546,NC,200,"JONES, Walter Beaman, Jr.",0.244
107,House,29548,NC,200,"BURR, Richard M.",0.435
107,House,29549,NC,200,"MYRICK, Sue",0.56
107,House,29745,NC,100,"ETHERIDGE, Bobby R.",-0.288
107,House,29746,NC,100,"McINTYRE, Mike",-0.148
107,House,29929,NC,200,"HAYES, Robert Cannon (Robin)",0.351
107,House,29384,ND,100,"POMEROY, Earl Ralph, III",-0.266
107,House,14045,OH,200,"REGULA, Ralph Straus",0.221
107,House,14632,OH,100,"HALL, Tony Patrick",-0.28
107,House,14875,OH,200,"OXLEY, Michael Garver",0.382
107,House,15029,OH,100,"KAPTUR, Marcia Carolyn (Marcy)",-0.341
107,House,15121,OH,100,"TRAFICANT, James A., Jr.",-0.082
107,House,15442,OH,100,"SAWYER, Thomas Charles",-0.377
107,House,15604,OH,200,"GILLMOR, Paul Eugene",0.254
107,House,20130,OH,200,"TIBERI, Patrick (Pat)",0.386
107,House,29136,OH,200,"HOBSON, David Lee",0.315
107,House,29137,OH,200,"BOEHNER, John Andrew",0.513
107,House,29386,OH,200,"PORTMAN, Robert Jones (Rob)",0.371
107,House,29389,OH,100,"BROWN, Sherrod",-0.425
107,House,29390,OH,200,"PRYCE, Deborah D.",0.32
107,House,29550,OH,200,"CHABOT, Steve",0.542
107,House,29552,OH,200,"NEY, Robert William",0.269
107,House,29553,OH,200,"LaTOURETTE, Steven C.",0.211
107,House,29747,OH,100,"STRICKLAND, Ted",-0.384
107,House,29748,OH,100,"KUCINICH, Dennis",-0.582
107,House,29930,OH,100,"JONES, Stephanie Tubbs",-0.521
107,House,20131,OK,200,"SULLIVAN, John",0.513
107,House,20132,OK,100,"CARSON, Brad",-0.181
107,House,29392,OK,200,"ISTOOK, Ernest James, Jr.",0.492
107,House,29393,OK,200,"LUCAS, Frank D.",0.361
107,House,29554,OK,200,"LARGENT, Steve",0.617
107,House,29556,OK,200,"WATTS, Julius Caesar, Jr. (J. C.)",0.406
107,House,29749,OK,200,"WATKINS, Wesley Wade",0.368
107,House,15410,OR,100,"DeFAZIO, Peter Anthony",-0.427
107,House,29588,OR,100,"BLUMENAUER, Earl",-0.426
107,House,29750,OR,100,"HOOLEY, Darlene",-0.315
107,House,29931,OR,100,"WU, David",-0.37
107,House,29932,OR,200,"WALDEN, Greg",0.333
107,House,14052,PA,200,"SHUSTER, E. G. (Bud)",0.416
107,House,14072,PA,100,"MURTHA, John Patrick, Jr.",-0.265
107,House,14808,PA,100,"COYNE, William Joseph",-0.494
107,House,15008,PA,100,"BORSKI, Robert Anthony, Jr.",-0.416
107,House,15026,PA,200,"GEKAS, George William",0.426
107,House,15104,PA,100,"KANJORSKI, Paul E.",-0.303
107,House,15447,PA,200,"WELDON, Wayne Curtis (Curt)",0.232
107,House,20133,PA,200,"HART, Melissa A.",0.39
107,House,20134,PA,200,"SHUSTER, William (Bill)",0.374
107,House,20135,PA,200,"PLATTS, Todd",0.252
107,House,29396,PA,100,"HOLDEN, Thomas Timothy (Tim)",-0.233
107,House,29397,PA,200,"GREENWOOD, James Charles",0.225
107,House,29559,PA,100,"FATTAH, Chaka",-0.472
107,House,29561,PA,100,"DOYLE, Michael F.",-0.331
107,House,29562,PA,100,"MASCARA, Frank R.",-0.271
107,House,29563,PA,200,"ENGLISH, Philip Sheridan",0.251
107,House,29751,PA,200,"PETERSON, John",0.34
107,House,29752,PA,200,"PITTS, Joseph R.",0.538
107,House,29777,PA,100,"BRADY, Robert A.",-0.484
107,House,29933,PA,200,"SHERWOOD, Don",0.329
107,House,29934,PA,100,"HOEFFEL, Joseph M.",-0.338
107,House,29935,PA,200,"TOOMEY, Patrick Joseph",0.624
107,House,20136,RI,100,"LANGEVIN, James",-0.375
107,House,29564,RI,100,"KENNEDY, Patrick Joseph",-0.409
107,House,13042,SC,200,"SPENCE, Floyd Davidson",0.32
107,House,15064,SC,100,"SPRATT, John McKee, Jr.",-0.256
107,House,20137,SC,200,"BROWN, Henry Edward, Jr.",0.367
107,House,20138,SC,200,"WILSON, Joe",0.529
107,House,29566,SC,200,"GRAHAM, Lindsey O.",0.367
107,House,29936,SC,200,"DeMINT, James W.",0.7
107,House,39301,SC,100,"CLYBURN, James Enos",-0.466
107,House,29754,SD,200,"THUNE, John",0.431
107,House,15100,TN,100,"GORDON, Barton Jennings",-0.204
107,House,15450,TN,100,"CLEMENT, Robert Nelson",-0.216
107,House,15455,TN,200,"DUNCAN, John J., Jr.",0.604
107,House,15628,TN,100,"TANNER, John S.",-0.182
107,House,29567,TN,200,"WAMP, Zachary Paul",0.428
107,House,29568,TN,200,"HILLEARY, Van",0.543
107,House,29569,TN,200,"BRYANT, Ed",0.442
107,House,29755,TN,200,"JENKINS, William Lewis",0.396
107,House,29756,TN,100,"FORD, Harold, Jr.",-0.359
107,House,14290,TX,200,"PAUL, Ronald Ernest",0.863
107,House,14626,TX,100,"FROST, Jonas Martin",-0.316
107,House,14664,TX,100,"STENHOLM, Charles Walter",0.019
107,House,14828,TX,100,"HALL, Ralph Moody",0.096
107,House,15049,TX,100,"ORTIZ, Solomon P.",-0.272
107,House,15085,TX,200,"BARTON, Joe Linus",0.528
107,House,15093,TX,200,"COMBEST, Larry Ed",0.458
107,House,15094,TX,200,"DeLAY, Thomas Dale",0.593
107,House,15125,TX,200,"ARMEY, Richard Keith",0.635
107,House,15445,TX,200,"SMITH, Lamar Seeligson",0.425
107,House,20139,TX,200,"CULBERSON, John",0.503
107,House,29143,TX,200,"JOHNSON, Sam",0.61
107,House,29144,TX,100,"EDWARDS, Thomas Chester (Chet)",-0.226
107,House,29571,TX,100,"DOGGETT, Lloyd Alton, II",-0.403
107,House,29572,TX,200,"THORNBERRY, William McClellan (Mac)",0.525
107,House,29573,TX,100,"JACKSON LEE, Sheila",-0.459
107,House,29574,TX,100,"BENTSEN, Kenneth E., Jr.",-0.292
107,House,29757,TX,100,"SANDLIN, Max A.",-0.25
107,House,29758,TX,100,"TURNER, Jim",-0.185
107,House,29759,TX,200,"SESSIONS, Pete",0.584
107,House,29760,TX,200,"BRADY, Kevin Patrick",0.52
107,House,29761,TX,100,"LAMPSON, Nicholas V.",-0.179
107,House,29762,TX,200,"GRANGER, Kay",0.403
107,House,29763,TX,100,"HINOJOSA, Rubén",-0.34
107,House,29764,TX,100,"REYES, Silvestre",-0.321
107,House,29771,TX,100,"RODRIGUEZ, Ciro D.",-0.349
107,House,29943,TX,100,"GONZALEZ, Charles A.",-0.347
107,House,39302,TX,200,"BONILLA, Henry",0.4
107,House,39304,TX,100,"GREEN, Raymond Eugene (Gene)",-0.324
107,House,39305,TX,100,"JOHNSON, Eddie Bernice",-0.485
107,House,14829,UT,200,"HANSEN, James Vear",0.496
107,House,20140,UT,100,"MATHESON, James David (Jim)",-0.115
107,House,29766,UT,200,"CANNON, Christopher B.",0.596
107,House,29147,VT,328,"SANDERS, Bernard",-0.545
107,House,14869,VA,200,"WOLF, Frank Rudolph",0.284
107,House,15010,VA,100,"BOUCHER, Frederick C.",-0.265
107,House,15060,VA,100,"SISISKY, Norman",-0.122
107,House,20141,VA,200,"DAVIS, Jo Ann",0.426
107,House,20142,VA,200,"SCHROCK, Edward",0.451
107,House,20143,VA,200,"FORBES, J. Randy",0.407
107,House,20144,VA,200,"CANTOR, Eric",0.518
107,House,29149,VA,100,"MORAN, James P.",-0.302
107,House,29576,VA,200,"DAVIS, Thomas M., III",0.282
107,House,39307,VA,100,"SCOTT, Robert C.",-0.451
107,House,39308,VA,200,"GOODLATTE, Robert William",0.496
107,House,89767,VA,200,"GOODE, Virgil H., Jr.",0.439
107,House,99767,VA,328,"GOODE, Virgil H., Jr.",0.583
107,House,14413,WA,100,"DICKS, Norman DeValois",-0.312
107,House,15613,WA,100,"MCDERMOTT, James A.",-0.666
107,House,20145,WA,100,"LARSEN, Richard Ray (Rick)",-0.365
107,House,29580,WA,200,"HASTINGS, Richard Norman (Doc)",0.416
107,House,29581,WA,200,"NETHERCUTT, George R., Jr.",0.357
107,House,29768,WA,100,"SMITH, Adam",-0.291
107,House,29937,WA,100,"INSLEE, Jay Robert",-0.33
107,House,29938,WA,100,"BAIRD, Brian",-0.342
107,House,39312,WA,200,"DUNN, Jennifer Blackburn",0.384
107,House,14448,WV,100,"RAHALL, Nick Joe, II",-0.306
107,House,15083,WV,100,"MOLLOHAN, Alan Bowlby",-0.292
107,House,20146,WV,200,"CAPITO, Shelley Moore",0.285
107,House,12036,WI,100,"OBEY, David Ross",-0.45
107,House,14657,WI,200,"SENSENBRENNER, Frank James, Jr.",0.638
107,House,14675,WI,200,"PETRI, Thomas Evert",0.379
107,House,15082,WI,100,"KLECZKA, Gerald Daniel",-0.322
107,House,29769,WI,100,"KIND, Ron",-0.26
107,House,29939,WI,200,"RYAN, Paul D.",0.556
107,House,29940,WI,100,"BALDWIN, Tammy",-0.486
107,House,29941,WI,200,"GREEN, Mark",0.456
107,House,39315,WI,100,"BARRETT, Thomas M.",-0.38
107,House,29584,WY,200,"CUBIN, Barbara L.",0.501
107,Senate,49700,AL,200,"SESSIONS, Jefferson Beauregard (Jeff), III",0.549
107,Senate,94659,AL,200,"SHELBY, Richard C.",0.446
107,Senate,12109,AK,200,"STEVENS, Theodore Fulton (Ted)",0.219
107,Senate,14907,AK,200,"MURKOWSKI, Frank Hughes",0.346
107,Senate,15039,AZ,200,"McCAIN, John Sidney, III",0.381
107,Senate,15429,AZ,200,"KYL, Jon Llewellyn",0.548
107,Senate,29305,AR,100,"LINCOLN, Blanche Lambert",-0.166
107,Senate,29306,AR,200,"HUTCHINSON, Timothy",0.419
107,Senate,15011,CA,100,"BOXER, Barbara",-0.45
107,Senate,49300,CA,100,"FEINSTEIN, Dianne",-0.268
107,Senate,29108,CO,200,"ALLARD, A. Wayne",0.572
107,Senate,95407,CO,200,"CAMPBELL, Ben Nighthorse",0.23
107,Senate,14213,CT,100,"DODD, Christopher John",-0.328
107,Senate,15704,CT,100,"LIEBERMAN, Joseph I.",-0.205
107,Senate,14101,DE,100,"BIDEN, Joseph Robinette (Joe), Jr.",-0.314
107,Senate,15015,DE,100,"CARPER, Thomas Richard",-0.179
107,Senate,14651,FL,100,"NELSON, Clarence William (Bill)",-0.193
107,Senate,15503,FL,100,"GRAHAM, Daniel Robert (Bob)",-0.231
107,Senate,49701,GA,100,"CLELAND, Joseph Maxwell (Max)",-0.22
107,Senate,49904,GA,100,"MILLER, Zell Bryan",0.146
107,Senate,4812,HI,100,"INOUYE, Daniel Ken",-0.319
107,Senate,14400,HI,100,"AKAKA, Daniel Kahikina",-0.419
107,Senate,14809,ID,200,"CRAIG, Larry Edwin",0.494
107,Senate,29345,ID,200,"CRAPO, Michael Dean",0.505
107,Senate,15021,IL,100,"DURBIN, Richard Joseph",-0.339
107,Senate,49900,IL,200,"FITZGERALD, Peter G.",0.28
107,Senate,14506,IN,200,"LUGAR, Richard Green",0.304
107,Senate,49901,IN,100,"BAYH, Evan",-0.158
107,Senate,14226,IA,200,"GRASSLEY, Charles Ernest",0.362
107,Senate,14230,IA,100,"HARKIN, Thomas Richard (Tom)",-0.351
107,Senate,14852,KS,200,"ROBERTS, Charles Patrick (Pat)",0.413
107,Senate,29523,KS,200,"BROWNBACK, Sam Dale",0.439
107,Senate,14921,KY,200,"MCCONNELL, Addison Mitchell (Mitch)",0.402
107,Senate,15406,KY,200,"BUNNING, James Paul David",0.521
107,Senate,13056,LA,100,"BREAUX, John Berlinger",-0.123
107,Senate,49702,LA,100,"LANDRIEU, Mary L.",-0.203
107,Senate,14661,ME,200,"SNOWE, Olympia Jean",0.091
107,Senate,49703,ME,200,"COLLINS, Susan Margaret",0.124
107,Senate,13039,MD,100,"SARBANES, Paul Spyros",-0.435
107,Senate,14440,MD,100,"MIKULSKI, Barbara Ann",-0.37
107,Senate,10808,MA,100,"KENNEDY, Edward Moore (Ted)",-0.443
107,Senate,14920,MA,100,"KERRY, John Forbes",-0.352
107,Senate,14709,MI,100,"LEVIN, Carl",-0.395
107,Senate,29732,MI,100,"STABENOW, Deborah Ann",-0.343
107,Senate,40101,MN,100,"DAYTON, Mark",-0.421
107,Senate,40106,MN,328,"BARKLEY, Dean",NA
107,Senate,49101,MN,100,"WELLSTONE, Paul David",-0.583
107,Senate,14009,MS,200,"COCHRAN, William Thad",0.287
107,Senate,14031,MS,200,"LOTT, Chester Trent",0.39
107,Senate,15501,MO,200,"BOND, Christopher Samuel (Kit)",0.31
107,Senate,40102,MO,100,"CARNAHAN, Jean",-0.239
107,Senate,14203,MT,100,"BAUCUS, Max Sieben",-0.212
107,Senate,15701,MT,200,"BURNS, Conrad",0.361
107,Senate,40103,NE,100,"NELSON, Earl Benjamin (Ben)",-0.03
107,Senate,49704,NE,200,"HAGEL, Charles Timothy (Chuck)",0.344
107,Senate,15054,NV,100,"REID, Harry",-0.276
107,Senate,29537,NV,200,"ENSIGN, John Eric",0.508
107,Senate,14826,NH,200,"GREGG, Judd Alan",0.429
107,Senate,15116,NH,200,"SMITH, Robert C.",0.623
107,Senate,15071,NJ,100,"TORRICELLI, Robert Guy",-0.262
107,Senate,40104,NJ,100,"CORZINE, Jon Stevens",-0.446
107,Senate,14103,NM,200,"DOMENICI, Pete Vichi",0.257
107,Senate,14912,NM,100,"BINGAMAN, Jesse Francis (Jeff), Jr.",-0.266
107,Senate,14858,NY,100,"SCHUMER, Charles Ellis (Chuck)",-0.355
107,Senate,40105,NY,100,"CLINTON, Hillary Rodham",-0.367
107,Senate,14105,NC,200,"HELMS, Jesse",0.631
107,Senate,49902,NC,100,"EDWARDS, John",-0.291
107,Senate,14812,ND,100,"DORGAN, Byron Leslie",-0.267
107,Senate,15502,ND,100,"CONRAD, Kent",-0.296
107,Senate,15020,OH,200,"DeWINE, Michael",0.289
107,Senate,49903,OH,200,"VOINOVICH, George Victor",0.239
107,Senate,14908,OK,200,"NICKLES, Donald Lee",0.52
107,Senate,15424,OK,200,"INHOFE, James Mountain",0.552
107,Senate,14871,OR,100,"WYDEN, Ronald Lee",-0.335
107,Senate,49705,OR,200,"SMITH, Gordon Harold",0.192
107,Senate,14910,PA,200,"SPECTER, Arlen",0.068
107,Senate,29141,PA,200,"SANTORUM, Richard John (Rick)",0.338
107,Senate,29142,RI,100,"REED, John F. (Jack)",-0.36
107,Senate,49905,RI,200,"CHAFEE, Lincoln Davenport",0.003
107,Senate,9369,SC,200,"THURMOND, James Strom",0.391
107,Senate,11204,SC,100,"HOLLINGS, Ernest Frederick (Fritz)",-0.293
107,Senate,14617,SD,100,"DASCHLE, Thomas Andrew",-0.303
107,Senate,15425,SD,100,"JOHNSON, Timothy Peter (Tim)",-0.25
107,Senate,49502,TN,200,"FRIST, William H.",0.366
107,Senate,49503,TN,200,"THOMPSON, Fred Dalton",0.403
107,Senate,14628,TX,200,"GRAMM, William Philip (Phil)",0.551
107,Senate,49306,TX,200,"HUTCHISON, Kathryn Ann Bailey (Kay)",0.356
107,Senate,14503,UT,200,"HATCH, Orrin Grant",0.382
107,Senate,49307,UT,200,"BENNETT, Robert Foster (Bob)",0.331
107,Senate,14240,VT,200,"JEFFORDS, James Merrill",0.014
107,Senate,14307,VT,100,"LEAHY, Patrick Joseph",-0.36
107,Senate,94240,VT,328,"JEFFORDS, James Merrill",-0.277
107,Senate,14712,VA,200,"WARNER, John William",0.262
107,Senate,29148,VA,200,"ALLEN, George",0.409
107,Senate,39310,WA,100,"CANTWELL, Maria E.",-0.309
107,Senate,49308,WA,100,"MURRAY, Patty",-0.357
107,Senate,1366,WV,100,"BYRD, Robert Carlyle",-0.309
107,Senate,14922,WV,100,"ROCKEFELLER, John Davison (Jay), IV",-0.326
107,Senate,15703,WI,100,"KOHL, Herbert H.",-0.256
107,Senate,49309,WI,100,"FEINGOLD, Russell Dana",-0.308
107,Senate,15633,WY,200,"THOMAS, Craig Lyle",0.446
107,Senate,49706,WY,200,"ENZI, Michael B.",0.545
108,House,20300,AL,200,"BONNER, Jr., Josiah Robins (Jo)",0.367
108,House,20301,AL,200,"ROGERS, Mike Dennis",0.379
108,House,20302,AL,100,"DAVIS, Artur",-0.27
108,House,29100,AL,100,"CRAMER, Robert E. (Bud), Jr.",-0.132
108,House,29300,AL,200,"EVERETT, Robert Terry",0.414
108,House,29301,AL,200,"BACHUS, Spencer T., III",0.387
108,House,29701,AL,200,"ADERHOLT, Robert",0.405
108,House,14066,AK,200,"YOUNG, Donald Edwin",0.283
108,House,15105,AZ,200,"KOLBE, James Thomas",0.351
108,House,20100,AZ,200,"FLAKE, Jeff",0.855
108,House,20303,AZ,200,"RENZI, Rick",0.265
108,House,20304,AZ,200,"FRANKS, Trent",0.749
108,House,20305,AZ,100,"GRIJALVA, Raúl M.",-0.598
108,House,29101,AZ,100,"PASTOR, Ed",-0.421
108,House,29501,AZ,200,"SHADEGG, John B.",0.749
108,House,29502,AZ,200,"HAYWORTH, John D., Jr.",0.559
108,House,20101,AR,200,"BOOZMAN, John",0.426
108,House,20102,AR,100,"ROSS, Michael Avery",-0.201
108,House,29702,AR,100,"BERRY, Robert Marion",-0.293
108,House,29703,AR,100,"SNYDER, Victor F.",-0.268
108,House,14053,CA,100,"STARK, Fortney Hillman (Pete), Jr.",-0.631
108,House,14256,CA,100,"MILLER, George",-0.552
108,House,14280,CA,100,"WAXMAN, Henry Arnold",-0.473
108,House,14644,CA,200,"LEWIS, Charles Jeremy (Jerry)",0.348
108,House,14649,CA,100,"MATSUI, Robert T.",-0.404
108,House,14669,CA,200,"THOMAS, William Marshall",0.371
108,House,14813,CA,200,"DREIER, David Timothy",0.478
108,House,14835,CA,200,"HUNTER, Duncan Lee",0.47
108,House,14837,CA,100,"LANTOS, Thomas Peter",-0.376
108,House,15005,CA,100,"BERMAN, Howard Lawrence",-0.404
108,House,15413,CA,200,"GALLEGLY, Elton W.",0.402
108,House,15420,CA,200,"HERGER, Walter William (Wally)",0.551
108,House,15448,CA,100,"PELOSI, Nancy",-0.489
108,House,15601,CA,200,"COX, Charles Christopher",0.54
108,House,15621,CA,200,"ROHRABACHER, Dana",0.626
108,House,20103,CA,100,"HONDA, Mike",-0.529
108,House,20104,CA,100,"SCHIFF, Adam",-0.352
108,House,20105,CA,100,"SOLIS, Hilda L.",-0.508
108,House,20106,CA,100,"WATSON, Diane Edith",-0.531
108,House,20107,CA,200,"ISSA, Darrell",0.476
108,House,20108,CA,100,"DAVIS, Susan A.",-0.343
108,House,20306,CA,100,"CARDOZA, Dennis A.",-0.262
108,House,20307,CA,200,"NUNES, Devin",0.45
108,House,20310,CA,100,"SÁNCHEZ, Linda T.",-0.507
108,House,29104,CA,200,"DOOLITTLE, John Taylor",0.519
108,House,29105,CA,100,"DOOLEY, Calvin M.",-0.19
108,House,29106,CA,100,"WATERS, Maxine",-0.656
108,House,29107,CA,200,"CUNNINGHAM, Randall (Duke)",0.411
108,House,29309,CA,100,"WOOLSEY, Lynn C.",-0.556
108,House,29311,CA,200,"POMBO, Richard William",0.461
108,House,29312,CA,100,"ESHOO, Anna Georges",-0.379
108,House,29313,CA,100,"FARR, Sam",-0.455
108,House,29315,CA,200,"McKEON, Howard P. (Buck)",0.396
108,House,29316,CA,100,"BECERRA, Xavier",-0.512
108,House,29317,CA,100,"ROYBAL-ALLARD, Lucille",-0.469
108,House,29318,CA,100,"HARMAN, Jane L.",-0.262
108,House,29321,CA,200,"ROYCE, Edward Randall",0.657
108,House,29323,CA,200,"CALVERT, Ken",0.34
108,House,29325,CA,100,"FILNER, Bob",-0.652
108,House,29504,CA,100,"LOFGREN, Zoe",-0.396
108,House,29505,CA,200,"RADANOVICH, George P.",0.484
108,House,29586,CA,100,"MILLENDER-MCDONALD, Juanita",-0.438
108,House,29705,CA,100,"TAUSCHER, Ellen O'Kane",-0.308
108,House,29707,CA,100,"SHERMAN, Brad",-0.345
108,House,29709,CA,100,"SANCHEZ, Loretta",-0.367
108,House,29774,CA,100,"CAPPS, Lois",-0.389
108,House,29775,CA,200,"BONO, Mary",0.353
108,House,29778,CA,100,"LEE, Barbara",-0.676
108,House,29901,CA,100,"THOMPSON, Michael",-0.392
108,House,29902,CA,200,"OSE, Doug",0.289
108,House,29903,CA,100,"NAPOLITANO, Grace Flores",-0.448
108,House,29905,CA,200,"MILLER, Gary G.",0.478
108,House,29942,CA,100,"BACA, Joe",-0.349
108,House,15419,CO,200,"HEFLEY, Joel M.",0.591
